verdict	convention	pattern	dyn_uses	class	java_kind	concrete_impls	why	sample_sites
blocked	STRUCT	P2s	9	SectionMapProposal	interface	1	decided STRUCT, but `DefaultSectionMapProposal` is not ported yet -- `dyn SectionMapProposal` is the correct seam until it is	ghidra-rs/src/app/services/debugger_static_mapping_service.rs:291 ghidra-rs/src/app/services/debugger_static_mapping_service.rs:303 ghidra-rs/src/app/services/debugger_static_mapping_service.rs:316
blocked	ARENA	P3	9	TraceDefinedDataView	interface	2	decided ARENA, but the arena for `TraceDefinedDataView` does not exist yet -- `dyn TraceDefinedDataView` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/trace/model/trace.rs:304 ghidra-rs/src/trace/model/memory/trace_memory_space.rs:353 ghidra-rs/src/trace/model/listing/trace_code_operations.rs:31
blocked	STRUCT	P2s	9	TraceGuestPlatformMappedRange	interface	1	decided STRUCT, but `DBTraceGuestPlatformMappedRange` is not ported yet -- `dyn TraceGuestPlatformMappedRange` is the correct seam until it is	ghidra-rs/src/trace/model/guest/trace_guest_platform.rs:38 ghidra-rs/src/trace/model/guest/trace_guest_platform.rs:57 ghidra-rs/src/trace/model/guest/trace_guest_platform.rs:104
ok		P5	9	TraceEvent	interface	53	interface with 53 concrete implementers -- dyn is correct	ghidra-rs/src/trace/util/typed_event_dispatcher.rs:78 ghidra-rs/src/trace/util/typed_event_dispatcher.rs:87 ghidra-rs/src/trace/util/typed_event_dispatcher.rs:108
blocked	ENUM	P5	9	PcodeEmulationCallbacks	interface	8	decided ENUM, but the enum for `PcodeEmulationCallbacks` does not exist yet -- `dyn PcodeEmulationCallbacks` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/pcode/emu/abstract_pcode_machine.rs:125 ghidra-rs/src/pcode/emu/abstract_pcode_machine.rs:146 ghidra-rs/src/pcode/emu/abstract_pcode_machine.rs:221
ok	ACCEPT	P4	9	PcodeUseropLibraryFactory	interface	10	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/pcode/emu/abstract_pcode_machine.rs:178 ghidra-rs/src/pcode/exec/pcode_userop_library_factory.rs:43 ghidra-rs/src/pcode/exec/pcode_userop_library_factory.rs:80
blocked	STRUCT	P2s	9	BuilderStage1	interface	1	decided STRUCT, but `Builder` is not ported yet -- `dyn BuilderStage1` is the correct seam until it is	ghidra-rs/src/pcode/exec/abstract_sleigh_pcode_userop_definition.rs:171 ghidra-rs/src/pcode/exec/abstract_sleigh_pcode_userop_definition.rs:191 ghidra-rs/src/pcode/exec/abstract_sleigh_pcode_userop_definition.rs:208
blocked	ARENA	P3	8	GhidraClass	interface	2	decided ARENA, but the arena for `GhidraClass` does not exist yet -- `dyn GhidraClass` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/database/symbol/class_symbol.rs:20 ghidra-rs/src/program/database/symbol/class_symbol.rs:137 ghidra-rs/src/program/database/symbol/class_symbol.rs:179
blocked	ENUM	P3	8	PcodeEmit	class	2	decided ENUM, but the enum for `PcodeEmit` does not exist yet -- `dyn PcodeEmit` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/lang/inject_payload_sleigh.rs:173 ghidra-rs/src/program/model/lang/basic_compiler_spec.rs:194 ghidra-rs/src/program/model/lang/inject_payload.rs:155
ok		P5	8	TypeDefSettingsDefinition	interface	7	interface with 7 concrete implementers -- dyn is correct	ghidra-rs/src/program/model/data/data_type.rs:100 ghidra-rs/src/program/model/data/typedef_settings_definition.rs:20 ghidra-rs/src/program/model/data/typedef_settings_definition.rs:21
ok	ACCEPT	P5	8	DataTypeManagerChangeListener	interface	10	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/program/model/data/data_type_manager_change_listener.rs:214 ghidra-rs/src/program/model/data/data_type_manager_change_listener_adapter.rs:268 ghidra-rs/src/program/model/data/data_type_manager.rs:272
ok	ACCEPT	P5	8	GFileSystemFactory	interface	27	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/filesystem/gfilesystem/file_system_probe_conflict_resolver.rs:118 ghidra-rs/src/filesystem/gfilesystem/factory/file_system_info_rec.rs:40 ghidra-rs/src/filesystem/gfilesystem/factory/file_system_info_rec.rs:89
ok	ACCEPT	P2	8	TerminalListener	interface	1	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/debug/api/tracermi/terminal_session.rs:72 ghidra-rs/src/debug/api/tracermi/terminal_session.rs:73 ghidra-rs/src/app/services/terminal.rs:7
ok	ACCEPT	P3	8	DebuggerStaticMappingChangeListener	interface	3	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/debug/api/modules/debugger_static_mapping_change_listener.rs:72 ghidra-rs/src/debug/api/modules/debugger_static_mapping_change_listener.rs:77 ghidra-rs/src/debug/api/modules/debugger_static_mapping_change_listener.rs:84
ok	ACCEPT	P0	8	GoToOverrideService	interface	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/app/seam_stubs.rs:281 ghidra-rs/src/app/util/viewer/field/address_annotated_string_handler.rs:324 ghidra-rs/src/app/util/viewer/field/address_annotated_string_handler.rs:329
ok		P5	8	DebuggerPlatformMapper	interface	11	interface with 11 concrete implementers -- dyn is correct	ghidra-rs/src/app/services/debugger_platform_service.rs:17 ghidra-rs/src/app/services/debugger_platform_service.rs:30 ghidra-rs/src/app/services/debugger_platform_service.rs:41
ok	ACCEPT	P5	8	ComponentProvider	class	115	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/app/context/navigation_action_context.rs:27 ghidra-rs/src/app/context/program_location_supplier_context.rs:66 ghidra-rs/src/app/context/function_supplier_context.rs:33
blocked	ARENA	P3	8	TraceCodeUnitsView	interface	2	decided ARENA, but the arena for `TraceCodeUnitsView` does not exist yet -- `dyn TraceCodeUnitsView` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/trace/model/trace.rs:295 ghidra-rs/src/trace/model/memory/trace_memory_space.rs:341 ghidra-rs/src/trace/model/listing/trace_code_operations.rs:17
blocked	ARENA	P3	8	TraceInstructionsView	interface	2	decided ARENA, but the arena for `TraceInstructionsView` does not exist yet -- `dyn TraceInstructionsView` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/trace/model/trace.rs:298 ghidra-rs/src/trace/model/memory/trace_memory_space.rs:345 ghidra-rs/src/trace/model/listing/trace_code_operations.rs:23
blocked	ARENA	P3	8	TraceDataView	interface	2	decided ARENA, but the arena for `TraceDataView` does not exist yet -- `dyn TraceDataView` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/trace/model/trace.rs:301 ghidra-rs/src/trace/model/memory/trace_memory_space.rs:349 ghidra-rs/src/trace/model/listing/trace_code_operations.rs:26
blocked	ARENA	P3	8	TraceUndefinedDataView	interface	2	decided ARENA, but the arena for `TraceUndefinedDataView` does not exist yet -- `dyn TraceUndefinedDataView` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/trace/model/trace.rs:307 ghidra-rs/src/trace/model/memory/trace_memory_space.rs:357 ghidra-rs/src/trace/model/listing/trace_code_operations.rs:34
blocked	ARENA	P3	8	TraceDefinedUnitsView	interface	2	decided ARENA, but the arena for `TraceDefinedUnitsView` does not exist yet -- `dyn TraceDefinedUnitsView` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/trace/model/trace.rs:310 ghidra-rs/src/trace/model/memory/trace_memory_space.rs:361 ghidra-rs/src/trace/model/listing/trace_code_operations.rs:39
blocked	STRUCT	P2s	8	TraceProgramViewMemory	interface	1	decided STRUCT, but `DBTraceProgramViewMemory` is not ported yet -- `dyn TraceProgramViewMemory` is the correct seam until it is	ghidra-rs/src/trace/model/trace.rs:1486 ghidra-rs/src/trace/model/trace.rs:1524 ghidra-rs/src/trace/model/program/trace_program_view_memory.rs:54
blocked	ENUM	P1	8	MenuData	class	0	decided ENUM, but the enum for `MenuData` does not exist yet -- `dyn MenuData` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/docking/action/docking_action_if.rs:76 ghidra-rs/src/docking/action/docking_action_if.rs:80 ghidra-rs/src/docking/action/docking_action_if.rs:205
blocked	ENUM	P3	8	ModuleInformation	class	2	decided ENUM, but the enum for `ModuleInformation` does not exist yet -- `dyn ModuleInformation` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/format/pdb2/pdbreader/module_information.rs:252 ghidra-rs/src/format/pdb2/pdbreader/module_information.rs:516 ghidra-rs/src/format/pdb2/pdbreader/symbol_records.rs:369
blocked	ENUM	P3	7	FixedKeyRecordNode	class	2	decided ENUM, but the enum for `FixedKeyRecordNode` does not exist yet -- `dyn FixedKeyRecordNode` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/framework/db/fixed_key_record_node.rs:59 ghidra-rs/src/framework/db/fixed_key_record_node.rs:63 ghidra-rs/src/framework/db/fixed_key_record_node.rs:70
ok	ACCEPT	P5	7	ErrorHandler	interface	50	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/framework/db/util/error_handler.rs:67 ghidra-rs/src/program/database/module/tree_manager.rs:191 ghidra-rs/src/program/database/module/tree_manager.rs:370
blocked	STRUCT	P2s	7	ToolChest	interface	1	decided STRUCT, but `ToolChestImpl` is not ported yet -- `dyn ToolChest` is the correct seam until it is	ghidra-rs/src/framework/plugintool/generic_stand_alone_application.rs:99 ghidra-rs/src/framework/model/tool_chest.rs:347 ghidra-rs/src/framework/model/tool_services.rs:33
ok		P5	7	ConfigFieldCodec	interface	28	interface with 28 concrete implementers -- dyn is correct	ghidra-rs/src/framework/plugintool/auto_config_state.rs:9 ghidra-rs/src/framework/plugintool/auto_config_state.rs:28 ghidra-rs/src/framework/plugintool/auto_config_state.rs:481
ok	ACCEPT	P3	7	WorkspaceChangeListener	interface	2	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/framework/model/tool_manager.rs:75 ghidra-rs/src/framework/model/tool_manager.rs:81 ghidra-rs/src/framework/model/tool_manager.rs:233
blocked	ARENA	P3	7	UserData	interface	2	decided ARENA, but the arena for `UserData` does not exist yet -- `dyn UserData` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/framework/model/user_data.rs:20 ghidra-rs/src/framework/model/user_data.rs:31 ghidra-rs/src/framework/model/user_data.rs:45
ok	ACCEPT	P5	7	DomainObjectListener	interface	73	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/framework/model/abstract_domain_object_listener_builder.rs:129 ghidra-rs/src/framework/model/abstract_domain_object_listener_builder.rs:334 ghidra-rs/src/framework/model/abstract_domain_object_listener_builder.rs:465
ok	ACCEPT	P4	7	FileSystem	interface	5	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/framework/store/file_system.rs:45 ghidra-rs/src/framework/store/file_system.rs:45 ghidra-rs/src/framework/store/file_system.rs:730
ok		P5	7	ExpressionElement	interface	20	interface with 20 concrete implementers -- dyn is correct	ghidra-rs/src/generic/expressions/expression_element.rs:9 ghidra-rs/src/generic/expressions/expression_element.rs:9 ghidra-rs/src/generic/expressions/expression_element.rs:34
blocked	ARENA	P5	7	ProgramContext	interface	5	decided ARENA, but the arena for `ProgramContext` does not exist yet -- `dyn ProgramContext` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/seam_stubs.rs:2156 ghidra-rs/src/program/model/listing/program_context.rs:366 ghidra-rs/src/program/model/listing/program.rs:157
blocked	STRUCT	P2s	7	EquateReference	interface	1	decided STRUCT, but `EquateRefDB` is not ported yet -- `dyn EquateReference` is the correct seam until it is	ghidra-rs/src/program/database/symbol/equate_db.rs:104 ghidra-rs/src/program/database/symbol/equate_db.rs:108 ghidra-rs/src/program/database/symbol/equate_db.rs:250
blocked	ARENA	P1	7	OldFunctionManager	class	0	decided ARENA, but the arena for `OldFunctionManager` does not exist yet -- `dyn OldFunctionManager` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/database/oldfunction/old_function_manager.rs:173 ghidra-rs/src/program/database/oldfunction/old_function_manager.rs:175 ghidra-rs/src/program/database/oldfunction/old_function_manager.rs:230
blocked	ARENA	P3	7	EquateTable	interface	2	decided ARENA, but the arena for `EquateTable` does not exist yet -- `dyn EquateTable` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/listing/program.rs:73 ghidra-rs/src/app/cmd/equate/set_equate_cmd.rs:124 ghidra-rs/src/app/cmd/equate/set_equate_cmd.rs:127
blocked	ENUM	P3	7	NameTransformer	interface	3	decided ENUM, but the enum for `NameTransformer` does not exist yet -- `dyn NameTransformer` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/pcode/pcode_data_type_manager.rs:144 ghidra-rs/src/program/model/pcode/pcode_data_type_manager.rs:153 ghidra-rs/src/program/model/pcode/high_function.rs:274
blocked	ENUM	P5	7	AddressCorrelation	interface	5	decided ENUM, but the enum for `AddressCorrelation` does not exist yet -- `dyn AddressCorrelation` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/util/address_correlator.rs:51 ghidra-rs/src/program/util/address_correlator.rs:66 ghidra-rs/src/program/util/address_correlator.rs:165
ok		P4	7	ProgramConstraint	class	4	extension point -- dyn is correct	ghidra-rs/src/util/constraint.rs:24 ghidra-rs/src/util/constraint.rs:49 ghidra-rs/src/util/constraint.rs:65
ok		P5	7	DataConverter	interface	4	interface with 4 concrete implementers -- dyn is correct	ghidra-rs/src/util/data_converter.rs:277 ghidra-rs/src/app/plugin/core/byteviewer/file_byte_block.rs:12 ghidra-rs/src/app/util/bin/byte_array_converter.rs:18
ok	ACCEPT	P2s	7	GTimerMonitor	interface	1	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/util/timer/g_timer_monitor.rs:86 ghidra-rs/src/util/timer/g_timer.rs:26 ghidra-rs/src/util/timer/g_timer.rs:42
ok	ACCEPT	P3	7	FileSystemEventListener	interface	2	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/filesystem/gfilesystem/file_system_ref_manager.rs:64 ghidra-rs/src/filesystem/gfilesystem/file_system_ref_manager.rs:67 ghidra-rs/src/filesystem/gfilesystem/file_system_ref_manager.rs:137
blocked	STRUCT	P2s	7	ModuleMapProposal	interface	1	decided STRUCT, but `DefaultModuleMapProposal` is not ported yet -- `dyn ModuleMapProposal` is the correct seam until it is	ghidra-rs/src/app/services/debugger_static_mapping_service.rs:252 ghidra-rs/src/app/services/debugger_static_mapping_service.rs:265 ghidra-rs/src/app/services/debugger_static_mapping_service.rs:278
blocked	STRUCT	P2s	7	RegionMapProposal	interface	1	decided STRUCT, but `DefaultRegionMapProposal` is not ported yet -- `dyn RegionMapProposal` is the correct seam until it is	ghidra-rs/src/app/services/debugger_static_mapping_service.rs:342 ghidra-rs/src/app/services/debugger_static_mapping_service.rs:356 ghidra-rs/src/app/services/debugger_static_mapping_service.rs:372
blocked	STRUCT	P2s	7	TraceOffsetReference	interface	1	decided STRUCT, but `DBTraceOffsetReference` is not ported yet -- `dyn TraceOffsetReference` is the correct seam until it is	ghidra-rs/src/trace/model/trace.rs:992 ghidra-rs/src/trace/model/symbol/trace_offset_reference.rs:162 ghidra-rs/src/trace/model/symbol/trace_reference_space.rs:193
blocked	STRUCT	P2s	7	TraceShiftedReference	interface	1	decided STRUCT, but `DBTraceShiftedReference` is not ported yet -- `dyn TraceShiftedReference` is the correct seam until it is	ghidra-rs/src/trace/model/trace.rs:1004 ghidra-rs/src/trace/model/symbol/trace_shifted_reference.rs:155 ghidra-rs/src/trace/model/symbol/trace_reference_space.rs:206
blocked	STRUCT	P2s	7	AttributeSchema	interface	1	decided STRUCT, but `DefaultAttributeSchema` is not ported yet -- `dyn AttributeSchema` is the correct seam until it is	ghidra-rs/src/trace/model/target/schema/default_trace_object_schema.rs:76 ghidra-rs/src/trace/model/target/schema/default_trace_object_schema.rs:87 ghidra-rs/src/trace/model/target/schema/default_trace_object_schema.rs:167
blocked	STRUCT	P2s	7	TraceGuestPlatform	interface	1	decided STRUCT, but `DBTraceGuestPlatform` is not ported yet -- `dyn TraceGuestPlatform` is the correct seam until it is	ghidra-rs/src/trace/model/guest/trace_guest_platform_mapped_range.rs:25 ghidra-rs/src/trace/model/guest/trace_guest_platform_mapped_range.rs:107 ghidra-rs/src/trace/model/guest/trace_platform_manager.rs:25
blocked	ENUM	P5	7	PcodeUseropDefinition	interface	6	decided ENUM, but the enum for `PcodeUseropDefinition` does not exist yet -- `dyn PcodeUseropDefinition` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/pcode/emu/jit/op/jit_call_other_op_if.rs:33 ghidra-rs/src/pcode/emu/jit/op/jit_call_other_op_if.rs:200 ghidra-rs/src/pcode/exec/default_pcode_userop_library.rs:27
