class	kind	n_concrete	extension_point	concrete_implementers
LoadCommand	class	36	0	BuildVersionCommand,CodeSignatureCommand,CorruptLoadCommand,DataInCodeCommand,DyldChainedFixupsCommand,DyldExportsTrieCommand,DyldInfoCommand,DynamicLibraryCommand,DynamicLinkerCommand,DynamicSymbolTableCommand,EncryptedInformationCommand,EntryPointCommand,FileSetEntryCommand,FixedVirtualMemoryFileCommand,FixedVirtualMemorySharedLibraryCommand,FunctionStartsCommand,IdentCommand,LinkEditDataCommand,LinkerOptionCommand,PrebindChecksumCommand,PreboundDynamicLibraryCommand,RoutinesCommand,RunPathCommand,SegmentCommand,SourceVersionCommand,SubClientCommand,SubFrameworkCommand,SubLibraryCommand,SubUmbrellaCommand,SymbolCommand,SymbolTableCommand,ThreadCommand,TwoLevelHintsCommand,UnsupportedLoadCommand,UuidCommand,VersionMinCommand
LoadCommandFactory	class	0	0	
LoadCommandString	class	0	0	
LoadCommandTypes	class	0	0	
LoadConfigDataDirectory	class	0	0	
LoadConfigDirectory	class	0	0	
LoadDataScript	class	0	0	
LoadException	class	0	0	
LoadImage	interface	2	0	CompositeLoadImage,ProgramMappedLoadImage
LoadImageFunc	class	0	0	
LoadJob	class	0	0	
LoadLibrariesOptionsDialog	class	0	0	
LoadOpGen	enum	0	0	
LoadPdbDialog	class	0	0	
LoadPdbTask	class	0	0	
LoadResults	class	0	0	
LoadSpec	class	0	0	
LoadSpecChooser	interface	2	0	CsHintLoadSpecChooser,LcsHintLoadSpecChooser
LoadSpecificDataJob	class	0	0	
Loaded	class	1	0	LoadedOpen
LoadedDriver	class	0	0	
LoadedOpen	class	0	0	
Loader	interface	37	1	ApkLoader,BinaryLoader,CDexLoader,CoffLoader,ComLoader,DbgLoader,DecompileDebugXmlLoader,DefLoader,DexLoader,DumpFileLoader,DumpPeShim,DyldCacheExtractLoader,DyldCacheLoader,ElfLoader,GdtLoader,GzfLoader,GztLoader,IntelHexLoader,JavaLoader,MSCoffLoader,MachoFileSetExtractLoader,MachoLoader,MapLoader,MotorolaHexLoader,MzLoader,NeLoader,Omf51Loader,OmfLoader,PeLoader,PefLoader,SarifLoader,SkeletonLoader,SomLoader,TenetLoader,TenetPlusPlusLoader,UnixAoutLoader,XmlLoader
LoaderArgsOptionChooser	class	0	0	
LoaderInfoHeader	class	0	0	
LoaderMap	class	0	0	
LoaderOpinionException	class	0	0	
LoaderRelocationHeader	class	0	0	
LoaderService	class	0	0	
LoaderTier	enum	0	0	
Local	record	0	0	
LocalBSimQueryScript	class	0	0	
LocalBufferFile	class	1	0	LocalManagedBufferFile
LocalBufferFileTest	class	0	0	
LocalData16MsSymbol	class	0	0	
LocalData3216MsSymbol	class	0	0	
LocalData32MsSymbol	class	0	0	
LocalData32StMsSymbol	class	0	0	
LocalDataFileHandle	class	0	0	
LocalDataFileItem	class	0	0	
LocalDataHLSL32ExtMsSymbol	class	0	0	
LocalDataHLSL32MsSymbol	class	0	0	
LocalDataHLSLMsSymbol	class	0	0	
LocalDatabaseItem	class	0	0	
LocalDateSpinnerModel	class	0	0	
LocalDateTextField	class	0	0	
LocalDeferredProcedureCallGroupSharedMsSymbol	class	0	0	
LocalDirDebugInfoDProvider	class	0	0	
LocalDirDebugInfoDProviderTest	class	0	0	
LocalDirDebugLinkProvider	class	0	0	
LocalDirDebugLinkProviderTest	class	0	0	
LocalFileChooserModel	class	0	0	
LocalFilesystemTestUtils	class	0	0	
LocalFolderItem	class	4	0	LocalDataFileItem,LocalDatabaseItem,LocalTextDataItem,LocalUnknownFolderItem
LocalGFileSystemTest	class	0	0	
LocalManagedBufferFile	class	0	0	
LocalManagedDataMsSymbol	class	0	0	
LocalManagedDataStMsSymbol	class	0	0	
LocalManagedProcedureMsSymbol	class	0	0	
LocalManagedProcedureStMsSymbol	class	0	0	
LocalOpnd	interface	0	0	
LocalOptimizedSymbolApplier	class	0	0	
LocalOutVarGen	interface	0	0	
LocalProcedure32DeferredProcedureCallIdMsSymbol	class	0	0	
LocalProcedure32IdMsSymbol	class	0	0	
LocalProcedureIa64IdMsSymbol	class	0	0	
LocalProcedureMipsIdMsSymbol	class	0	0	
LocalProcedureReferenceMsSymbol	class	0	0	
LocalProcedureReferenceStMsSymbol	class	0	0	
LocalProcedureStart16MsSymbol	class	0	0	
LocalProcedureStart3216MsSymbol	class	0	0	
LocalProcedureStart32DeferredProcedureCallMsSymbol	class	0	0	
LocalProcedureStart32MsSymbol	class	0	0	
LocalProcedureStart32StMsSymbol	class	0	0	
LocalProcedureStartIa64MsSymbol	class	0	0	
LocalProcedureStartIa64StMsSymbol	class	0	0	
LocalProcedureStartMips16MsSymbol	class	0	0	
LocalProcedureStartMipsMsSymbol	class	0	0	
LocalProcedureStartMipsStMsSymbol	class	0	0	
LocalProcessPtySession	class	0	0	
LocalSlotIndexFieldedLILMsSymbol	class	0	0	
LocalSlotIndexFieldedLILStMsSymbol	class	0	0	
LocalSymbolInOptimizedCode2005MsSymbol	class	0	0	
LocalSymbolInOptimizedCodeMsSymbol	class	0	0	
LocalSymbolMap	class	0	0	
LocalSymbolServerTest	class	0	0	
LocalSymbolStore	class	0	0	
LocalTextDataItem	class	0	0	
LocalThreadStorage3216MsSymbol	class	0	0	
LocalThreadStorage32MsSymbol	class	0	0	
LocalThreadStorage32StMsSymbol	class	0	0	
LocalTreeNodeHandler	class	0	0	
LocalUnknownFolderItem	class	0	0	
LocalVar	class	0	0	
LocalVarGen	interface	0	0	
LocalVariable	interface	3	0	LocalVariableDB,LocalVariableImpl,LocalVariableInfo
LocalVariableAttributes	class	0	0	
LocalVariableDB	class	0	0	
LocalVariableDR	class	0	0	
LocalVariableFlags	class	0	0	
LocalVariableImpl	class	1	0	LocalVariableInfo
LocalVariableInfo	class	0	0	
LocalVariableJava	class	0	0	
LocalVariableStringable	class	0	1	
LocalVariableSymbolNode	class	0	0	
LocalVariableTableAttribute	class	0	0	
LocalVariableTests	class	0	0	
LocalVariableTypeTableAttribute	class	0	0	
LocalVersionInfoHandler	class	0	0	
LocalWindowsNativeProcessPtySession	class	0	0	
LocateMemoryAddressesForFileOffset	class	0	0	
LocationCallback	interface	7	0	DataAction1Test,DataAction2Test,DataAction3Test,DataAction4Test,EnumDataActionTest,FallThroughActionTest,LabelActionTest
LocationClangHighlightController	class	1	0	DiffClangHighlightController
LocationDescriptor	class	17	0	AddressLocationDescriptor,FunctionDefinitionLocationDescriptor,FunctionParameterNameLocationDescriptor,FunctionParameterTypeLocationDescriptor,FunctionReturnTypeLocationDescriptor,FunctionSignatureFieldLocationDescriptor,GenericCompositeDataTypeLocationDescriptor,GenericDataTypeLocationDescriptor,LabelLocationDescriptor,MnemonicLocationDescriptor,OperandLocationDescriptor,StructureMemberLocationDescriptor,UnionLocationDescriptor,VariableNameLocationDescriptor,VariableTypeLocationDescriptor,VariableXRefLocationDescriptor,XRefLocationDescriptor
LocationMemento	class	5	0	ByteViewerLocationMemento,CodeViewerLocationMemento,DecompilerLocationMemento,DefaultNavigatableLocationMemento,FGLocationMemento
LocationPcodeArithmetic	enum	0	0	
LocationPcodeExecutorStatePiece	class	0	0	
LocationReference	class	0	0	
LocationReferenceToAddressTableRowMapper	class	0	1	
LocationReferenceToFunctionContainingTableRowMapper	class	0	1	
LocationReferenceToProgramLocationTableRowMapper	class	0	1	
LocationReferencesHighlighter	class	0	0	
LocationReferencesPanel	class	0	0	
LocationReferencesPlugin	class	0	1	
LocationReferencesPlugin1Test	class	0	0	
LocationReferencesPlugin2Test	class	0	0	
LocationReferencesPlugin3Test	class	0	0	
LocationReferencesPluginScreenShots	class	0	0	
LocationReferencesProvider	class	0	0	
LocationReferencesProviderContext	class	0	0	
LocationReferencesService	interface	1	0	LocationReferencesPlugin
LocationReferencesTableModel	class	0	0	
LocationReferencesTestSuite	class	0	0	
LocationTracker	interface	0	0	
LocationTrackingSpec	interface	1	0	WatchLocationTrackingSpec
LocationTrackingSpecFactory	interface	2	1	BasicLocationTrackingSpecFactory,WatchLocationTrackingSpecFactory
LocationUtil	class	0	0	
Locator	class	0	0	
Lock	class	0	0	
LockArchiveAction	class	0	0	
LockException	class	0	0	
LockFactory	class	0	0	
LockFile	class	0	0	
LockFileTest	class	0	0	
LockHold	class	0	0	
LockingTaskMonitor	class	0	0	
Log4jDevelopmentPatternConverter	class	0	0	
Log4jErrorLogger	class	0	0	
LogLevelTableCellRenderer	class	0	0	
LogListener	interface	1	0	LogPanel
LogPanel	class	0	0	
LogPanelAppender	class	0	0	
LogRowConsoleActionContext	class	0	0	
LoggingInitialization	class	0	0	
LogicOperation	enum	0	0	
LogicalBreakpoint	interface	2	0	LoneLogicalBreakpoint,MappedLogicalBreakpoint
LogicalBreakpointInternal	interface	2	0	LoneLogicalBreakpoint,MappedLogicalBreakpoint
LogicalBreakpointRow	class	0	0	
LogicalBreakpointsChangeListener	interface	1	0	DebuggerBreakpointsProvider
LoneLogicalBreakpoint	class	0	0	
LongAccessGen	enum	0	0	
LongArray	class	0	0	
LongArrayArray	class	0	0	
LongArrayArrayTest	class	0	0	
LongArrayList	class	0	0	
LongAttribute	class	0	0	
LongColumnAdapter	class	0	0	
LongComparator	interface	0	0	
LongConstOpnd	record	0	0	
LongConverter	interface	0	0	
LongDataType	class	0	1	
LongDimension	interface	0	0	
LongDoubleComplexDataType	class	0	1	
LongDoubleDataType	class	0	1	
LongDoubleHashtable	class	1	0	AddableLongDoubleHashtable
LongEditorProvider	class	0	0	
LongExpressionValue	class	0	0	
LongField	class	0	0	
LongInLongHandler	record	0	0	
LongIntHashtable	class	1	0	AddableLongIntHashtable
LongIntHashtableTest	class	0	0	
LongInterval	class	0	0	
LongIterator	interface	1	0	LongIteratorImpl
LongIteratorImpl	class	0	0	
LongJavaProperty	class	0	0	
LongKeyIndexer	class	0	0	
LongKeyIndexerTest	class	0	0	
LongKeyInteriorNode	class	0	0	
LongKeyNode	class	3	0	FixedRecNode,LongKeyInteriorNode,VarRecNode
LongKeyRecordNode	class	2	0	FixedRecNode,VarRecNode
LongLocalOpnd	record	0	0	
LongLongDataType	class	0	1	
LongLongHashtable	class	0	0	
LongNamesMember	class	0	0	
LongObjectHashtable	class	0	0	
LongObjectHashtableTest	class	0	0	
LongPropertyMap	interface	1	0	LongPropertyMapDB
LongPropertyMapDB	class	0	0	
LongPropertyMapDBTest	class	0	0	
LongRangeEditorProvider	class	0	0	
LongRenderer	class	0	0	
LongReturnerTests	class	0	0	
LongTest	class	0	0	
LongValue	class	0	0	
LongValueTest	class	0	0	
LongVarAlloc	record	0	0	
LookAndFeelManager	class	8	0	FlatLookAndFeelManager,GtkLookAndFeelManager,MacLookAndFeelManager,MetalLookAndFeelManager,MotifLookAndFeelManager,NimbusLookAndFeelManager,WindowsClassicLookAndFeelManager,WindowsLookAndFeelManager
LookAndFeelUtils	class	0	0	
LookupSwitchHex	class	0	0	
Loongarch64_O0_EmulatorTest	class	0	0	
Loongarch64_O3_EmulatorTest	class	0	0	
Loongarch64f_O0_EmulatorTest	class	0	0	
Loongarch64f_O3_EmulatorTest	class	0	0	
Loongarch_ElfRelocationHandler	class	0	1	
Loongarch_ElfRelocationType	enum	0	0	
LoongsonAnalyzer	class	0	1	
LoopStmt	class	2	0	ForStmt,WhileStmt
LoopTruncateStmt	class	2	0	BreakStmt,ContinueStmt
LzCountOpGen	enum	0	0	
LzfseCliToolWrapper	class	0	0	
LzfseFileSystem	class	0	1	
LzfseFileSystemFactory	class	0	0	
LzssAnalyzer	class	0	1	
LzssCodec	class	0	0	
LzssCodecTest	class	0	0	
LzssCompressionHeader	class	0	0	
LzssConstants	class	0	0	
LzssUtil	class	0	0	
M68kPcodeUseropLibraryFactory	class	0	1	
MD2DigestChecksumAlgorithm	class	0	1	
MD5DigestChecksumAlgorithm	class	0	1	
MD5Utilities	class	0	0	
MDArgumentsList	class	0	0	
MDArrayBasicType	class	0	0	
MDArrayReferencedType	class	0	0	
MDBaseTestConfiguration	class	5	0	MDGenericizeTestConfiguration,MDGhidraTestConfiguration,MDParseInfoTestConfiguration,MDVS2013TestConfiguration,MDVS2015TestConfiguration
MDBasedAttribute	class	0	0	
MDBasicName	class	0	0	
MDBoolDataType	class	0	0	
MDCLIArrayProperty	class	0	0	
MDCLIProperty	class	0	0	
MDCVMod	class	0	0	
MDCVModifier	class	0	0	
MDCallingConvention	class	0	0	
MDChar16DataType	class	0	0	
MDChar32DataType	class	0	0	
MDChar8DataType	class	0	0	
MDCharDataType	class	0	0	
MDCharacterIterator	class	0	0	
MDClassType	class	0	0	
MDCoclassType	class	0	0	
MDCointerfaceType	class	0	0	
MDComplexType	class	6	0	MDClassType,MDCoclassType,MDCointerfaceType,MDEnumType,MDStructType,MDUnionType
MDContext	class	0	0	
MDCustomType	class	0	0	
MDDataReferenceType	class	0	0	
MDDataRightReferenceType	class	0	0	
MDDataType	class	46	0	MDArrayBasicType,MDArrayReferencedType,MDBoolDataType,MDChar16DataType,MDChar32DataType,MDChar8DataType,MDCharDataType,MDClassType,MDCoclassType,MDCointerfaceType,MDComplexType,MDCustomType,MDDataReferenceType,MDDataRightReferenceType,MDDoubleDataType,MDEmptyParameterType,MDEndParameterType,MDEnumType,MDExtendedType,MDFloatDataType,MDFunctionIndirectType,MDInt128DataType,MDInt16DataType,MDInt32DataType,MDInt64DataType,MDInt8DataType,MDIntDataType,MDLongDataType,MDLongDoubleDataType,MDNamedUnspecifiedType,MDPointerRefDataType,MDPointerType,MDQuestionModifierType,MDReferenceType,MDShortDataType,MDStdNullPtrType,MDStructType,MDUnionType,MDUnknownPExtendedDataType,MDUnknownRExtendedDataType
MDDataTypeParser	class	0	0	
MDDotSeparatedItem	class	0	0	
MDDoubleDataType	class	0	0	
MDEFIModifier	class	0	0	
MDEmptyParameterType	class	0	0	
MDEncodedNumber	class	1	0	MDSignedEncodedNumber
MDEndParameterType	class	0	0	
MDEnumType	class	0	0	
MDException	class	0	0	
MDExtendedType	class	20	0	MDBoolDataType,MDChar16DataType,MDChar32DataType,MDChar8DataType,MDCustomType,MDEmptyParameterType,MDEndParameterType,MDInt128DataType,MDInt16DataType,MDInt32DataType,MDInt64DataType,MDInt8DataType,MDNamedUnspecifiedType,MDStdNullPtrType,MDUnknownPExtendedDataType,MDUnknownRExtendedDataType,MDUnknownTExtendedDataType,MDUnknownVExtendedDataType,MDW64Type,MDWcharDataType
MDFloatDataType	class	0	0	
MDFragmentName	class	0	0	
MDFunctionIndirectType	class	0	0	
MDFunctionInfo	class	5	0	MDMemberFunctionInfo,MDVCall,MDVFAdjustor,MDVtordisp,MDVtordispex
MDFunctionType	class	0	0	
MDFuzzyFit	class	0	0	
MDGCProperty	class	0	0	
MDGenericizeTestConfiguration	class	0	0	
MDGhidraTestConfiguration	class	0	0	
MDGuard	class	0	0	
MDInt128DataType	class	0	0	
MDInt16DataType	class	0	0	
MDInt32DataType	class	0	0	
MDInt64DataType	class	0	0	
MDInt8DataType	class	0	0	
MDIntDataType	class	0	0	
MDLongDataType	class	0	0	
MDLongDoubleDataType	class	0	0	
MDManagedProperties	class	0	0	
MDManagedProperty	class	4	0	MDCLIArrayProperty,MDCLIProperty,MDGCProperty,MDPinPointerProperty
MDManagedPropertyParser	class	0	0	
MDMang	class	5	0	MDMangGenericize,MDMangGhidra,MDMangParseInfo,MDMangVS2013,MDMangVS2015
MDMangBaseFailingTests	class	0	0	
MDMangBaseTest	class	5	0	MDMangGenericizeTest,MDMangGhidraTest,MDMangParseInfoTest,MDMangVS2013Test,MDMangVS2015Test
MDMangBaseWorkingTests	class	0	0	
MDMangDeveloperDemangleNamesScript	class	0	0	
MDMangDeveloperGenericizeMangledNamesScript	class	0	0	
MDMangExtraTest	class	0	0	
MDMangFailingTestCategory	interface	0	0	
MDMangGenericize	class	0	0	
MDMangGenericizeTest	class	0	0	
MDMangGhidra	class	0	0	
MDMangGhidraTest	class	0	0	
MDMangObjectParser	class	0	0	
MDMangParseInfo	class	0	0	
MDMangParseInfoTest	class	0	0	
MDMangUtils	class	0	0	
MDMangUtilsTest	class	0	0	
MDMangVS2013	class	0	0	
MDMangVS2013Test	class	0	0	
MDMangVS2015	class	1	0	MDMangVS2013
MDMangVS2015Test	class	0	0	
MDMemberFunctionInfo	class	4	0	MDVCall,MDVFAdjustor,MDVtordisp,MDVtordispex
MDModifiedTypeParser	class	0	0	
MDModifierType	class	8	0	MDArrayBasicType,MDDataReferenceType,MDDataRightReferenceType,MDFunctionIndirectType,MDPointerRefDataType,MDPointerType,MDQuestionModifierType,MDReferenceType
MDNameModifier	interface	17	0	MDFunctionInfo,MDGuard,MDMemberFunctionInfo,MDRTTI0,MDRTTI1,MDRTTI2,MDRTTI3,MDRTTI4,MDTypeInfo,MDVBTable,MDVCall,MDVFAdjustor,MDVFTable,MDVariableInfo,MDVtordisp,MDVtordispex,MDVxTable
MDNamedUnspecifiedType	class	0	0	
MDNestedName	class	0	0	
MDNumberedNamespace	class	0	0	
MDObject	class	14	0	MDObjectBracket,MDObjectC,MDObjectCPP,MDObjectCatch,MDObjectCatchSym,MDObjectCatchableType,MDObjectCatchableTypeArray,MDObjectCodeView,MDObjectEHHandler,MDObjectThrowInfo,MDObjectTryBlockTable,MDObjectUnknownReserved,MDObjectUnwindFunclet,MDObjectUnwindTable
MDObjectBracket	class	0	0	
MDObjectC	class	0	0	
MDObjectCPP	class	1	0	MDObjectCodeView
MDObjectCatch	class	0	0	
MDObjectCatchSym	class	0	0	
MDObjectCatchableType	class	0	0	
MDObjectCatchableTypeArray	class	0	0	
MDObjectCodeView	class	0	0	
MDObjectEHHandler	class	0	0	
MDObjectReserved	class	11	0	MDObjectBracket,MDObjectCatch,MDObjectCatchSym,MDObjectCatchableType,MDObjectCatchableTypeArray,MDObjectEHHandler,MDObjectThrowInfo,MDObjectTryBlockTable,MDObjectUnknownReserved,MDObjectUnwindFunclet,MDObjectUnwindTable
MDObjectThrowInfo	class	0	0	
MDObjectTryBlockTable	class	0	0	
MDObjectUnknownReserved	class	0	0	
MDObjectUnwindFunclet	class	0	0	
MDObjectUnwindTable	class	0	0	
MDOutputOptions	class	0	0	
MDParsableItem	class	109	0	MDArgumentsList,MDArrayBasicType,MDArrayReferencedType,MDBasedAttribute,MDBasicName,MDBoolDataType,MDCLIArrayProperty,MDCLIProperty,MDCVMod,MDCallingConvention,MDChar16DataType,MDChar32DataType,MDChar8DataType,MDCharDataType,MDClassType,MDCoclassType,MDCointerfaceType,MDComplexType,MDCustomType,MDDataReferenceType,MDDataRightReferenceType,MDDataType,MDDotSeparatedItem,MDDoubleDataType,MDEFIModifier,MDEmptyParameterType,MDEncodedNumber,MDEndParameterType,MDEnumType,MDExtendedType,MDFloatDataType,MDFragmentName,MDFunctionIndirectType,MDFunctionInfo,MDFunctionType,MDGCProperty,MDGuard,MDInt128DataType,MDInt16DataType,MDInt32DataType
MDParseInfoTestConfiguration	class	0	0	
MDPinPointerProperty	class	0	0	
MDPointerRefDataType	class	0	0	
MDPointerType	class	0	0	
MDQualification	class	0	0	
MDQualifiedBasicName	class	0	0	
MDQualifiedName	class	0	0	
MDQualifier	class	0	0	
MDQuestionModifierType	class	0	0	
MDRTTI0	class	0	0	
MDRTTI1	class	0	0	
MDRTTI2	class	0	0	
MDRTTI3	class	0	0	
MDRTTI4	class	0	0	
MDReferenceType	class	0	0	
MDReusableName	class	0	0	
MDShortDataType	class	0	0	
MDSignedEncodedNumber	class	0	0	
MDSpecialName	class	0	0	
MDStdNullPtrType	class	0	0	
MDString	class	0	0	
MDStructType	class	0	0	
MDTemplateArgumentsList	class	0	0	
MDTemplateConstant	class	0	0	
MDTemplateNameAndArguments	class	0	0	
MDThrowAttribute	class	0	0	
MDType	class	48	0	MDArrayBasicType,MDArrayReferencedType,MDBoolDataType,MDChar16DataType,MDChar32DataType,MDChar8DataType,MDCharDataType,MDClassType,MDCoclassType,MDCointerfaceType,MDComplexType,MDCustomType,MDDataReferenceType,MDDataRightReferenceType,MDDataType,MDDoubleDataType,MDEmptyParameterType,MDEndParameterType,MDEnumType,MDExtendedType,MDFloatDataType,MDFunctionIndirectType,MDFunctionType,MDInt128DataType,MDInt16DataType,MDInt32DataType,MDInt64DataType,MDInt8DataType,MDIntDataType,MDLongDataType,MDLongDoubleDataType,MDNamedUnspecifiedType,MDPointerRefDataType,MDPointerType,MDQuestionModifierType,MDReferenceType,MDShortDataType,MDStdNullPtrType,MDStructType,MDUnionType
MDTypeInfo	class	16	0	MDFunctionInfo,MDGuard,MDMemberFunctionInfo,MDRTTI0,MDRTTI1,MDRTTI2,MDRTTI3,MDRTTI4,MDVBTable,MDVCall,MDVFAdjustor,MDVFTable,MDVariableInfo,MDVtordisp,MDVtordispex,MDVxTable
MDTypeInfoParser	class	0	0	
MDUnionType	class	0	0	
MDUnknownPExtendedDataType	class	0	0	
MDUnknownRExtendedDataType	class	0	0	
MDUnknownTExtendedDataType	class	0	0	
MDUnknownVExtendedDataType	class	0	0	
MDVBTable	class	0	0	
MDVCall	class	0	0	
MDVFAdjustor	class	0	0	
MDVFTable	class	0	0	
MDVS2013TestConfiguration	class	0	0	
MDVS2015TestConfiguration	class	0	0	
MDVarArgsType	class	0	0	
MDVariableInfo	class	0	0	
MDVoidDataType	class	0	0	
MDVtordisp	class	0	0	
MDVtordispex	class	0	0	
MDVxTable	class	3	0	MDRTTI4,MDVBTable,MDVFTable
MDW64Type	class	0	0	
MDWcharDataType	class	0	0	
MIDIDataType	class	0	1	
MIPS16MIX_O0_EmulatorTest	class	0	0	
MIPS16MIX_O3_EmulatorTest	class	0	0	
MIPS16_O0_EmulatorTest	class	0	0	
MIPS16_O3_EmulatorTest	class	0	0	
MIPS64R6_O0_EmulatorTest	class	0	0	
MIPS64R6_O3_EmulatorTest	class	0	0	
MIPS64_32addr_O0_EmulatorTest	class	0	0	
MIPS64_32addr_O3_EmulatorTest	class	0	0	
MIPS64_64addr_O0_EmulatorTest	class	0	0	
MIPS64_64addr_O3_EmulatorTest	class	0	0	
MIPSAssemblyTest	class	0	0	
MIPSEL_O0_EmulatorTest	class	0	0	
MIPSEL_O3_EmulatorTest	class	0	0	
MIPSEmulateInstructionStateModifier	class	0	0	
MIPSMICROMIX_O0_EmulatorTest	class	0	0	
MIPSMICROMIX_O3_EmulatorTest	class	0	0	
MIPSMICRO_O0_EmulatorTest	class	0	0	
MIPSMICRO_O3_EmulatorTest	class	0	0	
MIPSMicroAssemblyTest	class	0	0	
MIPSR6_O0_EmulatorTest	class	0	0	
MIPSR6_O3_EmulatorTest	class	0	0	
MIPS_Elf64Relocation	class	0	0	
MIPS_ElfExtension	class	0	1	
MIPS_ElfRelocationContext	class	0	0	
MIPS_ElfRelocationHandler	class	0	1	
MIPS_ElfRelocationType	enum	0	0	
MIPS_O0_EmulatorTest	class	0	0	
MIPS_O3_EmulatorTest	class	0	0	
MSCoffLoader	class	0	1	
MSDataTypeUtils	class	0	0	
MSLibBatchImportGenerator	class	0	0	
MSLibBatchImportWorker	class	0	0	
MSP430XAssemblyTest	class	0	0	
MSP430X_CSpecTest	class	0	0	
MSP430X_ElfRelocationHandler	class	0	1	
MSP430X_ElfRelocationType	enum	0	0	
MSP430X_O0_EmulatorTest	class	0	0	
MSP430X_O3_EmulatorTest	class	0	0	
MSP430_CSpecTest	class	0	0	
MSP430_ElfExtension	class	0	1	
MSP430_ElfRelocationHandler	class	0	1	
MSP430_ElfRelocationType	enum	0	0	
MSP430_O0_EmulatorTest	class	0	0	
MSP430_O3_EmulatorTest	class	0	0	
MSProductType	enum	0	0	
MSRichProductBuildNumberDataType	class	0	0	
MSRichProductIDDataType	class	0	0	
MSRichProductInfoDataType	class	0	0	
MSVCStructureBitFieldTest	class	1	0	MSVCStructureImplBitFieldTest
MSVCStructureImplBitFieldTest	class	0	0	
MSVCUnionBitFieldTest	class	1	0	MSVCUnionImplBitFieldTest
MSVCUnionImplBitFieldTest	class	0	0	
MSWIMRecognizer	class	0	1	
MUIResourceDataType	class	0	1	
MacException	class	0	0	
MacJavaFinder	class	0	0	
MacLookAndFeelManager	class	0	0	
MacTheme	class	0	1	
MachConstants	class	0	0	
MachException	class	1	0	ObsoleteException
MachHeader	class	0	0	
MachHeaderFileTypes	class	0	0	
MachHeaderFlags	class	0	0	
MachO_Script	class	0	0	
MachineConstants	class	0	0	
MachineName	class	0	0	
MachoAnalyzer	class	0	1	
MachoBinaryAnalysisCommand	class	0	1	
